#{"t_start": 1522701142.7930264, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
307.0,1723,8742.289546
350.0,1913,8758.169275
395.0,2169,8776.487839
345.0,1860,8792.490833
249.0,1410,8804.438351
380.0,1358,8816.056798
391.0,2126,8833.940828
392.0,1774,8848.686029
39.0,1018,8857.113756
180.0,1533,8869.9407
373.0,2224,8888.507902
43.0,850,8895.630281
81.0,1022,8904.081438
217.0,1519,8916.874267
259.0,1291,8927.505967
335.0,1869,8943.257661
363.0,1952,8959.742666
324.0,1974,8977.813958
105.0,1427,8989.591937
285.0,1710,9004.331604
369.0,1390,9015.728909
304.0,1430,9027.923876
398.0,2178,9045.950844
47.0,989,9054.273768
175.0,1076,9063.326953
391.0,2102,9081.063615
145.0,1624,9094.33441
255.0,1578,9107.357172
393.0,1805,9122.580484
191.0,1406,9134.337617
137.0,1251,9144.998049
392.0,2258,9164.076312
372.0,1990,9180.683717
393.0,1397,9192.803894
293.0,1805,9208.021422
183.0,1409,9219.770112
421.0,2470,9240.477594
389.0,1594,9253.816709
382.0,2321,9273.140507
82.0,892,9280.829036
384.0,2172,9299.414219
136.0,1248,9310.005507
95.0,1196,9319.878741
381.0,1229,9329.954597
129.0,1572,9343.319201
108.0,1499,9356.394482
417.0,3678,9387.428526
400.0,1663,9401.580112
374.0,1318,9412.595685
216.0,1588,9425.843239
71.0,1318,9436.647437
161.0,1534,9449.370039
419.0,2382,9469.747283
421.0,2394,9490.096357
341.0,2127,9508.051479
237.0,1655,9521.849887
92.0,1531,9534.457379
307.0,1709,9548.931914
252.0,1868,9564.464141
260.0,1487,9576.810704
217.0,1628,9590.152184
26.0,806,9596.768806
360.0,1867,9612.54252
373.0,1813,9627.823262
87.0,850,9635.341845
415.0,2310,9654.485663
374.0,1695,9668.87889
387.0,1808,9684.099689
408.0,2489,9704.740831
365.0,1643,9718.771931
153.0,1567,9732.885458
432.0,2667,9755.589298
44.0,756,9761.914438
388.0,1727,9776.711576
49.0,947,9784.531458
25.0,646,9789.77897
152.0,1474,9802.296083
339.0,1622,9816.287603
241.0,1346,9827.347635
143.0,1312,9838.489887
367.0,1937,9854.507302
400.0,2794,9878.247024
361.0,1880,9894.295145
134.0,1418,9906.203233
272.0,1708,9920.391918
428.0,2235,9939.128078
53.0,1006,9947.607194
316.0,1597,9960.9043
231.0,1180,9970.858897
381.0,2472,9991.644212
27.0,629,9996.919283
385.0,2129,10014.518775
21.0,658,10019.99196
62.0,1050,10028.803476
95.0,1390,10040.550732
383.0,2143,10058.573065
252.0,1581,10071.918314
177.0,1360,10083.328804
387.0,1893,10099.243888
75.0,790,10105.7794
396.0,2105,10123.416992
153.0,1466,10135.812125
371.0,1310,10146.73955
380.0,1920,10163.620061
430.0,2375,10183.506785
382.0,1593,10197.573815
407.0,1685,10211.693673
315.0,2174,10229.829842
174.0,1264,10240.380378
414.0,2629,10262.875493
362.0,1841,10278.275807
200.0,1614,10291.824179
398.0,1872,10307.065282
43.0,1028,10315.43167
397.0,1540,10327.950447
341.0,2003,10343.969286
342.0,1733,10358.077193
166.0,1620,10371.022627
80.0,1145,10380.358859
418.0,1803,10395.498662
377.0,3821,10426.634769
367.0,2098,10443.573189
273.0,1754,10457.880163
436.0,2450,10477.650713
244.0,1344,10488.412896
324.0,2060,10505.291712
373.0,1459,10516.976531
430.0,2079,10534.083895
383.0,2341,10553.063787
327.0,1544,10565.642217
348.0,1729,10579.77437
385.0,1960,10596.004842
29.0,920,10603.405694
32.0,768,10609.58301
50.0,1090,10618.475148
403.0,2456,10638.6337
410.0,2407,10657.981905
113.0,1090,10666.867099
119.0,1627,10679.983468
52.0,1110,10690.459948
372.0,2086,10708.989507
72.0,1298,10720.203978
384.0,1577,10734.727926
409.0,2506,10756.320418
337.0,1908,10772.028697
33.0,991,10779.860681
61.0,1024,10789.657049
363.0,1020,10798.086174
404.0,2145,10817.821281
